draw_seq,date,year,month,day,prize_1,prize_2,prize_3,special_1,special_2,special_3,special_4,special_5,special_6,special_7,special_8,special_9,special_10,consol_1,consol_2,consol_3,consol_4,consol_5,consol_6,consol_7,consol_8,consol_9,consol_10
4291,2015-12-20,2015,12,20,1683,7900,5526,6102,1409,5344,5639,188,6682,1688,1286,9743,9204,6739,6018,8055,3770,6827,5268,6588,3107,1245,6726
4292,2015-12-23,2015,12,23,7730,9804,2106,7488,930,3091,1888,608,4635,9948,6644,7443,64,4695,470,3188,1172,4719,9036,9658,3617,4259,3105
4293,2015-12-26,2015,12,26,3821,7739,7772,6199,644,9383,5784,2103,7652,6050,9526,2411,658,6247,2559,2518,4984,1267,7224,6030,4992,870,3751
4294,2015-12-27,2015,12,27,6206,9737,9260,2001,8298,6980,6192,6269,1237,985,5171,4049,6298,5655,918,685,2282,5925,1685,7667,4516,8895,1918
4295,2015-12-29,2015,12,29,6957,9273,9675,380,5413,1180,7626,7248,7131,9860,3769,9919,638,5109,7665,9850,9557,9763,2715,7526,1709,9638,4662
4296,2015-12-30,2015,12,30,1219,2585,6095,7409,4454,8759,3376,1538,1411,8255,4450,7879,2712,3788,3122,2683,6127,1783,3471,3886,4402,1735,9398
4297,2016-01-02,2016,1,2,2008,5367,2491,5059,6819,6638,3251,459,1749,3023,1440,7269,3282,9739,2748,7201,4192,6912,709,5016,5337,2715,6369
4298,2016-01-03,2016,1,3,3940,218,9828,9342,8105,9512,4777,8016,9249,3033,6940,2442,9706,2957,3432,1781,1050,6825,5712,9399,9443,2162,20
4299,2016-01-05,2016,1,5,5812,9809,1415,850,3081,5620,2258,1956,8733,654,7413,2820,9523,6131,8420,80,6903,9487,2938,1329,1661,9927,2761
4300,2016-01-06,2016,1,6,5497,5325,6943,7246,4874,5678,2477,8829,5035,366,469,2405,5012,9909,7925,5324,2135,3660,4028,4034,8246,8672,4619
4301,2016-01-09,2016,1,9,4911,7163,9763,801,4228,1440,5375,2095,4295,5287,5018,8672,580,8472,7086,7473,9885,7276,3005,1389,8324,9926,3640
4302,2016-01-10,2016,1,10,760,4213,2525,6503,2637,4052,2157,6547,7526,4757,9030,1563,2643,8958,2915,492,5141,5368,2119,376,8123,9695,2598
4303,2016-01-13,2016,1,13,3210,4406,1186,5403,8097,8840,5662,3429,2246,8510,6946,2251,2609,1252,5941,4694,5688,7237,7543,756,2419,4256,3348
4304,2016-01-16,2016,1,16,8594,8084,271,2624,6568,1497,1603,1922,5570,8087,1202,8286,5429,6653,3001,2359,5805,8730,4690,6442,6220,3033,1297
4305,2016-01-17,2016,1,17,9479,1115,4456,6387,6056,7427,182,4511,4011,3646,3285,9786,3669,2856,8595,3472,7860,8762,1343,1377,2333,1664,621
4306,2016-01-20,2016,1,20,9322,6514,1945,3189,9450,5383,4613,2457,9760,5963,0,2434,1643,511,3065,4072,8264,6729,5505,4310,6164,5708,1549
4307,2016-01-23,2016,1,23,7538,5481,816,8287,8656,1488,8495,7960,9089,277,3670,271,8089,6293,6893,6175,3358,3046,8478,1862,8482,1298,6140
4308,2016-01-24,2016,1,24,6743,7735,4402,9707,6607,3141,5697,9483,2953,195,2297,2919,3571,9319,6138,2727,3932,4324,9369,7056,5705,3144,6664
4309,2016-01-26,2016,1,26,3611,7290,7021,6993,3237,8438,5751,7833,5835,1167,234,4585,7360,5458,1335,1452,2835,5591,6108,8607,5525,3366,3385
4310,2016-01-27,2016,1,27,6341,3357,6231,4855,8664,238,1288,6551,6479,7366,5514,9712,9667,3402,5428,9281,6080,7947,9224,8717,303,733,1024
4311,2016-01-30,2016,1,30,4681,1021,3962,9970,7078,2134,3027,5193,7984,299,6006,2920,2932,9535,4495,8725,8663,6773,9477,7270,2496,6743,9071
4312,2016-01-31,2016,1,31,7117,6308,8052,9562,727,6513,7380,4459,7014,4682,9519,9661,7935,8463,2238,2570,733,1139,6089,2670,4822,2191,6450
4313,2016-02-03,2016,2,3,4618,6101,4068,5278,4564,3642,3402,6810,8582,2363,2386,9448,4662,9346,2108,3726,547,6056,4555,8937,3522,431,4204
4314,2016-02-06,2016,2,6,4572,6878,8002,4169,6086,4537,9533,9878,793,9552,9484,2145,1382,1003,1597,4681,83,9577,1597,6495,9286,5793,5086
4315,2016-02-07,2016,2,7,700,7770,2829,4199,5408,1059,4989,386,166,5525,7523,3947,8381,4515,4461,5116,6005,4518,5410,5017,2845,7764,5025
4316,2016-02-09,2016,2,9,4017,2388,6104,1956,6861,7071,9132,2487,5355,4169,1614,3884,7646,1319,3808,9853,9717,3001,2880,4601,2818,627,2272
4317,2016-02-10,2016,2,10,8673,7880,9388,2566,9555,8360,6062,4169,1568,1240,1682,6835,2731,92,1836,252,345,8265,3240,6171,487,6648,4457
4318,2016-02-13,2016,2,13,186,4594,5987,7743,6219,1031,1705,6082,8071,7311,2740,2184,1518,6588,2937,4661,1087,142,9750,8102,4570,5614,2462
4319,2016-02-14,2016,2,14,2014,3280,6423,802,4711,4568,583,8095,7004,8092,3129,1743,1917,4717,2579,3477,8304,3541,9357,568,1663,9096,5180
4320,2016-02-16,2016,2,16,2958,9252,6705,4196,7703,5518,5821,8742,3038,4160,4311,5603,9390,4083,739,4676,7464,1531,3623,6775,4659,2667,9495
4321,2016-02-17,2016,2,17,1149,8936,7668,6416,1202,2861,1285,4452,7117,8366,4977,3309,3955,4447,1430,2260,2508,9501,3256,9584,3560,6856,76
4322,2016-02-20,2016,2,20,628,4048,7396,9403,242,320,219,1242,7555,3220,4290,2895,5655,8427,8122,9467,2463,6681,7553,7629,3973,2445,5948
4323,2016-02-21,2016,2,21,1320,9514,1297,4494,1670,2173,6602,2912,6792,3577,2781,2521,6450,8171,8165,3043,4762,3475,7044,5834,6850,4615,3560
4324,2016-02-23,2016,2,23,8495,3953,2141,7925,7417,5559,6750,4723,8163,3299,6252,9084,5838,1610,3270,7144,725,7872,2965,1068,7598,5422,7232
4325,2016-02-24,2016,2,24,1225,5909,4037,6751,8476,1281,5297,4016,5911,5465,2067,7522,486,3588,7341,9813,9461,8960,2899,6545,2506,7351,1700
4326,2016-02-27,2016,2,27,3998,3880,4230,9965,8140,8365,9164,17,9900,6157,6960,716,516,323,3796,9684,5634,8456,2457,8430,51,1252,43
4327,2016-02-28,2016,2,28,7077,2596,6776,6623,3398,4757,2780,1722,4175,1051,9183,2885,4199,2811,5960,7462,9431,9482,5494,8074,1003,761,1745
4328,2016-03-01,2016,3,1,7702,248,3957,3030,9695,7783,3161,616,3588,3265,3522,7398,4184,8309,4150,618,8900,864,842,798,7468,6831,9922
4329,2016-03-02,2016,3,2,3814,575,6522,3831,971,6151,6291,6954,6949,4255,4474,6640,4778,3538,8447,1002,6968,7929,8597,6138,5481,5810,5941
4330,2016-03-05,2016,3,5,4807,9903,7454,4450,1970,5459,3690,361,5520,7200,7371,760,837,4042,6897,9582,8235,1647,9176,9862,3895,8648,1414
4331,2016-03-06,2016,3,6,6500,2302,372,475,1857,4916,3970,1655,8627,4585,3049,3590,9344,9588,2403,1438,3539,10,1766,680,4485,8280,9359
4332,2016-03-09,2016,3,9,4872,9776,4580,2567,8239,2296,2829,4559,9518,5979,8458,480,4900,2908,1462,5682,2080,8859,9996,1592,2840,3781,7983
4333,2016-03-12,2016,3,12,2520,2101,1756,5698,8504,9552,393,4933,2677,227,4485,3191,1740,1689,3838,47,7731,9127,7610,7460,5657,5257,7352
4334,2016-03-13,2016,3,13,4232,5876,4797,1735,2813,662,5469,2075,9519,2958,8408,5695,5596,7530,2464,7097,9380,2749,1164,6410,1190,248,9063
4335,2016-03-16,2016,3,16,134,6782,8994,4829,6797,2728,7008,7037,7828,3696,706,5070,8795,5833,5238,8818,4772,9,6966,9182,3885,5056,2992
4336,2016-03-19,2016,3,19,4203,5459,4643,2099,2245,3290,1614,5964,2947,3364,6851,4218,4760,3046,5979,1419,6518,3553,7670,8436,1704,472,6668
4337,2016-03-20,2016,3,20,7320,3062,1832,5113,794,5181,2778,778,1622,2066,8643,3094,3427,7123,9022,2942,449,8637,1109,6681,9360,7348,371
4338,2016-03-23,2016,3,23,109,1055,1027,6844,2981,9284,6995,3951,3578,236,3921,2650,1465,6818,5216,1978,5506,2482,2061,2579,5205,8410,1580
4339,2016-03-26,2016,3,26,7932,8665,6830,2749,2718,9663,9571,4364,899,6451,1376,1999,6238,9760,1338,999,3709,2480,5316,459,3492,836,8694
4340,2016-03-27,2016,3,27,5330,4104,5907,8938,9136,3465,7582,6087,8147,3725,1465,1025,9787,9913,1039,2088,1797,8590,8787,9321,481,8891,1254
4341,2016-03-29,2016,3,29,3752,479,248,8403,3467,4718,6846,1352,318,660,9691,7502,4129,5638,892,2850,3401,5741,9165,1682,4463,5046,7438
4342,2016-03-30,2016,3,30,162,1788,3584,4626,2265,9568,5476,5535,5653,1535,5547,153,5225,4098,3961,5910,8253,4101,6537,9246,1448,2574,2886
4343,2016-04-02,2016,4,2,8476,7717,9079,2574,1150,4707,4575,7076,2531,4677,1800,9973,1634,8853,9689,7733,2717,3909,7886,6631,8467,4154,7888
4344,2016-04-03,2016,4,3,2383,4244,6206,6642,8475,2216,358,9730,4758,3337,5172,4772,6032,6847,3266,9008,9323,1074,9779,8007,4015,2401,9013
4345,2016-04-05,2016,4,5,7230,8557,3976,7776,5204,7166,2810,9896,258,8864,4205,7309,332,8468,7524,3068,5554,1951,3715,707,4491,8490,6712
4346,2016-04-06,2016,4,6,4729,9478,741,7540,8045,7734,206,2944,5752,5118,6483,837,3417,6484,4344,2789,2680,698,3252,8729,6998,800,5019
4347,2016-04-09,2016,4,9,8139,8779,1938,4897,4536,2138,6960,6688,8824,8393,9551,5494,9758,7575,6117,8876,1167,290,8840,9415,5132,107,6835
4348,2016-04-10,2016,4,10,3751,5245,2627,7675,1143,75,1248,654,3649,7847,7420,2231,6016,2747,7954,472,6165,8028,8318,8847,43,8661,772
4349,2016-04-13,2016,4,13,3288,3919,1284,9458,9900,4856,7958,4116,9834,624,339,9423,857,5637,3205,5833,7927,6604,6049,3722,7330,4682,8336
4350,2016-04-16,2016,4,16,7040,1615,6483,4514,9067,5857,3495,2911,3593,7588,9899,4904,4119,8173,2653,3486,8236,969,1132,4396,6227,4276,4828
4351,2016-04-17,2016,4,17,5889,2410,6121,7710,881,4667,5612,3123,9874,5159,8805,6261,4575,1603,1158,5082,3401,9828,3623,3944,8379,7957,3170
4352,2016-04-20,2016,4,20,5319,4201,2971,7892,8,2626,9505,1317,5975,5179,4426,9353,7575,786,2911,9271,3665,7619,4968,139,3453,962,8339
4353,2016-04-23,2016,4,23,731,7408,1544,8977,6716,8379,2750,4113,5098,5866,5284,7252,9091,6517,2070,6395,4597,4104,4005,4133,3871,771,5684
4354,2016-04-24,2016,4,24,9037,3607,5653,5238,3783,7397,7159,5069,410,4266,8759,3672,3622,4601,1900,183,8821,4367,7206,8291,4000,2645,1423
4355,2016-04-26,2016,4,26,112,5157,8097,3785,378,4489,8598,7211,4317,3746,3406,4820,9699,7213,4958,9382,9526,342,5601,5815,9049,9992,2080
4356,2016-04-27,2016,4,27,6789,9339,3507,5354,2699,3974,4571,7564,9464,8240,2830,2287,7033,7183,8533,6017,566,5532,4863,1384,8225,5716,4381
4357,2016-04-30,2016,4,30,7509,6680,4639,577,6077,7148,4421,5730,1706,3763,8020,3109,3857,4835,4970,6667,8583,9618,634,7694,1545,8861,4000
4358,2016-05-01,2016,5,1,545,320,6057,7955,2077,2470,8258,8097,7440,5765,516,5245,7448,9117,4980,1804,5590,6213,3875,5066,4142,4558,6885
4359,2016-05-03,2016,5,3,1002,3605,10,8079,2293,1891,7657,5781,4989,4586,6868,3129,3635,901,8750,152,2929,4220,6213,5185,8283,9864,3029
4360,2016-05-04,2016,5,4,3428,3604,8959,6433,1241,5224,5210,6789,9444,6440,8954,9175,8370,6236,5801,1987,8606,9901,4125,3533,5723,3626,459
4361,2016-05-07,2016,5,7,6213,1496,7966,3786,3317,9082,9103,5629,2979,7907,2441,2933,9447,6279,1440,378,728,7922,7395,9909,8331,6905,683
4362,2016-05-08,2016,5,8,4522,6050,2589,931,3282,6971,7632,5967,3461,8835,4498,5536,2425,9371,6538,230,6966,5386,3767,5457,8747,9369,7387
4363,2016-05-11,2016,5,11,1126,4612,2408,7727,4491,7343,7820,3137,1065,9739,1249,814,4533,4524,3012,4564,4780,2560,9346,2780,4457,7471,70
4364,2016-05-14,2016,5,14,503,9859,1977,9362,9762,157,4574,3844,9814,9185,7294,4488,4230,2365,4947,6619,6693,9436,2701,4082,6829,7370,8359
4365,2016-05-15,2016,5,15,2397,4198,4033,1041,4264,9362,6007,9476,9446,8651,8376,5324,5633,7181,5359,4645,9775,4022,6627,8238,1458,6455,6641
4366,2016-05-18,2016,5,18,3839,290,9609,6120,7601,1473,7495,8104,435,4950,6328,3484,489,7686,2233,1722,2130,2080,4169,3047,2473,1995,5109
4367,2016-05-21,2016,5,21,6977,2198,2389,5791,6766,9941,2007,3890,3131,8352,3736,4139,6790,7984,5902,2280,1961,1025,4381,3695,6130,934,4315
4368,2016-05-22,2016,5,22,9253,5195,102,6514,1254,704,6652,375,1539,6094,3976,6831,49,2209,7852,7526,8508,7566,1920,3963,3613,4778,578
4369,2016-05-25,2016,5,25,3165,816,2400,2625,7006,437,5514,8758,741,2582,2212,5023,3181,6278,5237,2346,630,2827,496,2041,1748,8224,3104
4370,2016-05-28,2016,5,28,2364,6203,7121,7972,7102,7906,9523,4564,4755,9191,1679,4975,5463,5245,8231,3670,3920,3393,7352,3497,6334,6044,7823
4371,2016-05-29,2016,5,29,3631,6632,6433,1461,9758,3731,2400,3877,5389,839,6780,4745,1178,1613,9460,3654,2308,8300,7821,9768,7794,3207,3623
4372,2016-05-31,2016,5,31,6179,5881,4051,5589,3881,4154,9895,3922,1464,8251,482,871,6948,3587,9669,2671,7537,3927,1436,283,1341,8565,840
4373,2016-06-01,2016,6,1,9985,2791,6422,7166,8736,5460,859,3438,1116,844,7576,3829,646,6654,2745,9533,725,8680,7604,4980,1809,9448,961
4374,2016-06-04,2016,6,4,1166,81,5026,6474,3115,7692,7671,622,851,2912,3452,1116,6825,7169,1476,8613,1192,6971,2598,9712,4596,6136,6567
4375,2016-06-05,2016,6,5,8435,9868,3918,7496,7074,5377,306,6050,8493,6862,7739,6760,6107,2863,1582,3559,1605,2632,2524,5021,2471,736,3517
4376,2016-06-08,2016,6,8,55,3534,4446,20,868,126,811,316,5748,2823,1512,5719,4008,6047,4788,3455,5322,8267,8726,7806,9298,221,6988
4377,2016-06-11,2016,6,11,7091,307,8491,3270,1862,9663,5224,3835,4945,4902,5576,8075,9532,9735,1309,1212,4835,2452,6269,328,2154,8922,4057
4378,2016-06-12,2016,6,12,7213,336,9256,1355,7465,8410,5578,6130,9125,4973,6209,4209,1517,6255,1388,3960,977,2444,1369,3309,6801,2836,900
4379,2016-06-15,2016,6,15,5677,9268,8133,8553,8479,5780,9546,6381,4104,9251,8864,5478,7600,1456,4562,3352,7489,9364,887,4287,6447,8193,1070
4380,2016-06-18,2016,6,18,9590,4910,436,5291,6827,7715,6053,3067,5905,7866,9247,931,8612,7504,1985,5319,4791,4356,1828,8415,7661,3075,5319
4381,2016-06-19,2016,6,19,5408,6625,5355,2036,2108,7517,5105,2641,2916,1219,1232,5493,4334,2589,6881,4362,40,39,4880,5802,6415,9437,4753
4382,2016-06-22,2016,6,22,3461,7879,5013,269,7202,6005,8942,9505,4109,4188,5685,2456,3084,2059,7261,4549,1043,8305,4702,8948,3111,4456,5274
4383,2016-06-25,2016,6,25,6226,7331,6487,4603,6380,1480,3083,2658,5257,190,5703,6765,2728,4473,4898,2237,6348,859,3470,9041,2569,1191,8568
4384,2016-06-26,2016,6,26,8706,7419,7863,8863,5729,9482,8387,9445,5562,7992,7665,8671,596,2652,9171,9874,7757,8887,2003,435,4699,8769,2900
4385,2016-06-29,2016,6,29,8588,6860,5709,9273,3396,3137,6245,1842,2337,4200,1716,7120,7245,8208,4612,9791,9008,6821,3653,5546,6753,3780,8833
4386,2016-07-02,2016,7,2,6216,7133,4490,8746,4933,524,131,1903,4354,5651,982,8949,3126,821,345,8140,5724,7874,9708,9112,3927,9747,8789
4387,2016-07-03,2016,7,3,7711,4099,7132,1626,2731,5574,9540,9669,6147,4573,8706,9432,4974,8178,2082,2924,8892,6614,8753,5160,9252,6581,3470
4388,2016-07-06,2016,7,6,5319,4173,7304,7955,30,5903,6477,8207,9632,198,7049,8031,795,4884,3702,8143,2123,9506,124,3643,8577,2063,3846
4389,2016-07-09,2016,7,9,1042,6780,1447,4930,3031,5946,9551,914,7893,3859,2539,6674,2757,3686,9705,4939,9859,742,4995,850,8349,2264,2432
4390,2016-07-10,2016,7,10,7927,1244,408,5673,9291,1400,2803,9277,6103,7558,5742,7055,563,4639,3547,6661,9967,2503,2314,2649,4611,4567,9214
4391,2016-07-12,2016,7,12,9567,3632,3193,5315,4060,5947,1722,7253,7180,7268,3004,8902,7834,500,1171,3632,4303,178,536,3721,5753,257,8454
4392,2016-07-13,2016,7,13,1637,2267,1313,354,5652,3809,5294,6868,9832,5029,9060,5860,8897,951,8678,4434,8831,3970,2667,313,2801,4740,9473
4393,2016-07-16,2016,7,16,8694,4805,4242,6602,1251,776,6197,4891,6540,5325,8121,3379,8620,8744,4026,5538,2359,4426,6596,2433,7998,5438,8008
4394,2016-07-17,2016,7,17,3769,9166,5718,2655,2297,5554,6651,9058,3827,9262,9979,8064,3676,9820,6840,8406,3691,5376,6891,2754,3029,3755,7663
4395,2016-07-20,2016,7,20,7949,5432,6427,247,7946,1596,5631,8212,5186,6113,8919,8046,9609,4964,6287,9184,1332,9861,6138,6253,6977,1445,9754
4396,2016-07-23,2016,7,23,1837,5873,9156,7765,1108,5712,7121,2132,7251,5530,6013,9030,6300,7883,5617,5460,6975,5170,6352,5142,4009,9623,1023
4397,2016-07-24,2016,7,24,2395,8063,1706,8202,7980,261,7124,6919,6601,4280,7464,4648,7528,8344,5636,7538,5455,8593,4342,2619,4506,5450,341
4398,2016-07-27,2016,7,27,7644,6635,7413,5019,6680,1523,6432,5382,3430,1264,7645,272,1001,8314,2367,4444,4917,9881,6625,6197,860,531,1451
4399,2016-07-30,2016,7,30,8034,4027,6657,6709,82,9251,4124,4540,9500,7176,1362,8510,7363,1072,2922,1387,8020,5379,2936,8787,9508,1972,4083
4400,2016-07-31,2016,7,31,9348,764,1157,9486,5677,5174,1976,873,6549,273,1556,2090,2039,7286,9009,2668,3661,6796,5093,2220,973,8689,1067
4401,2016-08-03,2016,8,3,3735,218,5459,8888,311,8062,30,6149,2578,3898,5370,36,1674,8375,6251,3292,3385,873,3148,5055,9121,6104,1407
4402,2016-08-06,2016,8,6,495,5378,4306,1701,3355,5784,5559,8915,2267,4717,1530,5601,8309,8064,5403,2523,209,1723,9722,6931,2833,2914,6452
4403,2016-08-07,2016,8,7,8062,7836,5887,1244,9088,2444,7025,7833,9067,6161,3882,6229,9698,6482,4811,9759,4755,7378,5629,9184,406,5656,5486
4404,2016-08-09,2016,8,9,6011,4122,3181,2835,5232,8227,9552,2003,3339,3125,4242,5950,9919,6404,3754,9063,3488,3437,6035,1807,947,3019,3723
4405,2016-08-10,2016,8,10,4997,4463,4358,3847,4591,6215,2536,6787,6477,4816,4675,2034,7728,8292,6347,9890,301,4802,1710,6910,9745,2794,596
4406,2016-08-13,2016,8,13,7358,7166,8494,6048,5090,4225,4104,774,459,3602,8236,6223,5301,4111,9749,8638,1215,4088,9622,7784,2040,8645,6627
4407,2016-08-14,2016,8,14,9927,7196,4285,9723,9973,3096,9897,7731,7469,8237,6785,7556,4830,4293,329,8819,2664,6441,5603,4559,5040,9890,1612
4408,2016-08-17,2016,8,17,5341,5606,7399,4652,7866,6424,9793,7265,9621,2643,9695,2187,822,4140,9727,1226,8369,3131,1283,8506,8719,7609,2515
4409,2016-08-20,2016,8,20,8039,5791,7806,3084,6396,6561,1720,2080,1808,6401,7993,1683,7130,9416,6748,7389,1275,3942,1090,5564,2714,2758,8800
4410,2016-08-21,2016,8,21,9634,1292,8949,8542,6798,3626,8064,1972,2551,7760,4545,1192,8861,39,6485,3586,6248,7812,7636,3060,6841,2093,904
4411,2016-08-24,2016,8,24,9049,563,1794,1070,2898,1965,295,1866,515,576,4513,9947,1141,8476,6127,1734,6663,6134,60,9905,1865,4731,22
4412,2016-08-27,2016,8,27,7319,7510,6337,8654,5722,356,8520,4585,4453,527,6400,8090,395,1798,4169,9993,991,7486,8166,2200,663,2990,8977
4413,2016-08-28,2016,8,28,7616,6317,5292,855,3859,5198,9452,2531,4507,9515,5226,7670,6581,7241,1062,2655,1129,2404,78,9181,9592,8818,3931
4414,2016-08-30,2016,8,30,4472,5908,6761,2433,4725,172,2291,7117,337,6193,1453,2620,1988,9334,1308,4547,3425,3190,7203,6959,3633,3193,4707
4415,2016-08-31,2016,8,31,4383,8107,9273,2708,6249,9345,8825,8342,2401,4321,1318,1317,1544,363,7747,2197,86,2164,7167,4551,5168,8388,9621
4416,2016-09-03,2016,9,3,6940,2478,3113,4935,3521,1897,1568,5066,8667,8314,5270,9761,5002,2535,5529,1865,9189,15,7683,591,5888,4702,5881
4417,2016-09-04,2016,9,4,8727,4440,2637,5694,3179,7710,7878,166,1839,9355,2930,5423,5170,2426,8306,6068,3924,4344,797,3760,7960,9249,59
4418,2016-09-06,2016,9,6,1572,520,4996,2082,6124,1628,7687,6867,7748,7016,6870,5205,2840,9249,4038,4847,3171,1039,802,7808,2613,1223,9713
4419,2016-09-07,2016,9,7,8488,5386,3818,8040,1900,6785,7251,2899,1924,3,9069,7870,6468,1586,7478,5546,4298,3920,8627,6857,5035,8216,5009
4420,2016-09-10,2016,9,10,3849,6504,6245,182,5126,7165,1140,2009,2381,7693,7283,779,7265,2584,5232,8532,3930,5123,3138,3197,3213,1016,4592
4421,2016-09-11,2016,9,11,8027,2861,687,3386,9824,66,5422,4572,2725,1522,4165,2530,747,7319,6408,798,2157,2893,6081,4672,3763,3130,5407
4422,2016-09-14,2016,9,14,4948,5099,8444,1417,1894,4018,9109,6546,1466,6979,8443,3670,3641,4459,5434,3206,5005,7875,5177,5046,4052,7067,906
4423,2016-09-17,2016,9,17,8067,2735,6505,1524,9935,121,7358,1130,7362,424,5846,7535,4623,7900,8814,6825,5338,4305,5559,4577,4321,8252,3495
4424,2016-09-18,2016,9,18,4555,4942,9811,5191,8255,9221,1449,8781,6269,8598,8656,7070,3627,5209,9883,1880,2896,9246,9764,1301,1595,2397,762
4425,2016-09-21,2016,9,21,3982,7036,6802,4053,8164,9460,7634,8337,9878,274,5950,8768,1622,1165,4641,4173,6078,8520,4984,8844,4339,7561,5893
4426,2016-09-24,2016,9,24,744,7943,2664,7066,692,5602,791,6944,1444,9650,9211,3815,2673,5338,8015,8131,1020,1676,7954,8436,4184,2327,1395
4427,2016-09-25,2016,9,25,8067,1192,3387,8516,8225,5453,6272,3838,8970,6938,312,7935,4649,8317,1692,2864,4341,1774,4742,7649,4150,8253,4403
4428,2016-09-27,2016,9,27,4201,1853,4847,8426,6390,1415,3986,4915,9320,5591,3801,5042,8910,1050,6248,9323,9313,1117,1527,3717,6853,8766,7173
4429,2016-09-28,2016,9,28,8352,2482,1991,1476,436,9704,9227,5817,3099,6503,9353,4986,412,7441,1604,142,8926,2917,6614,4351,4175,8869,9383
4430,2016-10-01,2016,10,1,923,4933,6372,3300,1967,7335,6496,2880,3403,1580,8874,4297,6304,8085,7361,3718,1744,3532,9219,1327,5825,3310,5121
4431,2016-10-02,2016,10,2,3925,6769,7277,2380,9918,5783,541,9063,5729,824,6489,8060,9493,9652,3177,7664,3331,6063,4691,1208,3883,7120,6482
4432,2016-10-04,2016,10,4,1866,2466,6407,5386,9659,5778,1272,840,2842,4623,4976,9688,4898,4217,3366,9705,1935,6299,2562,6490,2702,2460,829
4433,2016-10-05,2016,10,5,6959,6524,1579,8573,7609,3653,2099,247,2391,9552,5055,4945,4416,5741,7822,2973,308,3185,7143,6019,5593,127,682
4434,2016-10-08,2016,10,8,7214,6937,7992,275,6419,4210,4216,1323,659,3393,2102,9900,5842,1888,1544,3902,7358,3060,30,5619,2375,1204,881
4435,2016-10-09,2016,10,9,6268,9559,8216,6218,8709,1691,6116,150,8587,9653,8862,3675,3842,2169,2484,1684,968,6174,4583,4443,8278,6975,5370
4436,2016-10-12,2016,10,12,2489,7008,7973,2623,1729,1557,9873,9185,6511,4272,8401,7705,1764,718,8403,3362,5501,8696,3986,1414,7683,4228,7561
4437,2016-10-15,2016,10,15,470,1111,9976,6780,4063,3158,3578,421,3611,9768,9088,2191,848,463,3766,3435,1332,2932,1133,8655,1844,3742,2429
4438,2016-10-16,2016,10,16,1174,5917,515,71,7169,9524,9853,1797,3365,7509,6041,8348,3793,582,9200,404,4537,1269,9717,6770,4269,5849,2471
4439,2016-10-19,2016,10,19,3355,9607,8387,2788,4146,3851,2183,6887,1545,5853,7050,7172,1372,709,96,230,3800,5021,6898,5116,7094,7592,3118
4440,2016-10-22,2016,10,22,3230,8763,9349,1133,5243,2484,2602,703,2395,594,4790,7317,8781,415,5880,9506,3391,6837,5750,2043,2895,5002,7089
4441,2016-10-23,2016,10,23,8587,5589,5077,420,8181,8805,7486,829,434,5664,8754,6554,7740,5288,8094,2482,3452,4890,920,5100,7028,3575,1627
4442,2016-10-25,2016,10,25,2982,4730,9307,4217,5672,3227,5239,1769,765,9848,1635,2676,8607,4443,8994,8647,8613,7918,3000,5420,6318,2819,7135
4443,2016-10-26,2016,10,26,5722,8423,5696,307,6081,2975,5525,5636,8856,6371,8610,9840,8871,2615,3299,3480,9292,238,1556,1817,9856,6268,5967
4444,2016-10-29,2016,10,29,9529,895,2489,8069,6418,203,6475,6882,8419,1313,5359,2569,4506,6764,8022,23,5218,7938,3635,2640,4532,2309,4348
4445,2016-10-30,2016,10,30,3382,9244,7369,2339,2972,7492,6380,4311,4708,5523,8933,7240,6019,1922,8528,9144,7306,3384,6479,3922,6900,8175,9861
4446,2016-11-01,2016,11,1,9201,3221,4842,6383,7432,6369,8660,7383,9324,4460,4518,1114,6744,2010,7007,6588,8611,9491,4044,169,693,6185,3008
4447,2016-11-02,2016,11,2,2490,6986,9847,9186,314,3080,724,4997,5811,8074,3690,4934,1956,4147,7920,4951,1292,6747,5905,5546,6503,3884,2561
4448,2016-11-05,2016,11,5,5864,4841,5578,1260,4546,5854,8844,5751,5032,822,7088,6777,8166,7398,2873,3783,6834,1827,7088,3751,4084,1654,1249
4449,2016-11-06,2016,11,6,8550,6487,1947,4545,8219,1769,7693,1422,6381,539,639,8403,2029,188,1903,8907,5511,5828,2806,4898,2584,2634,3857
4450,2016-11-09,2016,11,9,7576,3197,9031,4498,8083,399,4846,6363,3329,33,9726,6385,8205,7298,196,9314,7145,5718,7555,2981,6478,1330,6765
4451,2016-11-12,2016,11,12,2334,4483,2861,2670,924,2046,4508,7163,1040,9588,8967,3675,8258,7832,6069,7324,2471,3182,2872,9647,3664,8543,1649
4452,2016-11-13,2016,11,13,1683,6491,2767,6026,7246,1882,237,6463,3118,2950,7260,2936,5441,9322,5860,5296,351,880,8036,8106,7881,9986,225
4453,2016-11-16,2016,11,16,7895,4938,9501,1537,2502,5651,5140,4991,3848,5522,135,8261,3866,4349,6078,7510,2648,3887,1586,8999,4044,7398,282
4454,2016-11-19,2016,11,19,3288,4485,5180,2008,8070,9591,492,6374,7986,7641,7013,7849,3864,5410,1822,3396,6657,8153,9716,7521,2805,6794,8436
4455,2016-11-20,2016,11,20,5149,6978,7702,1147,8399,8461,934,6158,1133,7084,8966,3852,6723,9763,908,3403,4209,698,4724,8534,9278,6806,4419
